date,Month ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel
2017-10-09 06:40:01,10,17.2,12.3,69,3.6,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:45:01,10,17.2,12.2,69,3.6,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:50:01,10,17.21,12.1,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 06:55:01,10,17.18,12.1,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:00:01,10,17.19,12.2,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:05:01,10,17.19,12.3,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:10:02,10,17.22,12.3,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:15:02,10,17.22,12.3,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:20:01,10,17.17,12.2,69,3.5,100,0,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:25:01,10,17.2,12.3,69,3.4,100,4,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:30:01,10,17.23,12.3,69,3.4,100,1,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:35:01,10,17.2,12.3,69,3.4,100,7,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:40:01,10,17.22,12.3,69,3.4,100,9,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:45:01,10,17.19,12.3,69,3.3,100,12,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:50:01,10,17.21,12.3,69,3.3,100,26,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 07:55:01,10,17.18,12.2,69,3.3,100,37,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:00:01,10,17.2,12.2,69,3.3,100,44,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:05:01,10,17.2,12.1,69,3.3,100,55,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:10:01,10,17.22,12.1,69,3.4,100,66,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:15:01,10,17.21,12.1,70,3.4,100,78,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:20:01,10,17.22,12.1,70,3.4,100,93,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:25:01,10,17.2,12.2,70,3.5,100,105,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:30:01,10,17.21,12.2,70,3.5,100,114,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:35:01,10,17.18,12.1,70,3.6,100,126,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:40:01,10,17.22,12.1,70,3.7,100,132,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:45:02,10,17.2,12.1,70,3.9,100,144,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
